,name,city,country,tags,office_lat,office_lon,funds_raised_float,currency,fx_rate,funds_raised_usd,desing_tag,gaming_tag,funding_tag
1066,Spheric Technologies,Moncton,CAN,"web-applications, alui, aqualogic, bea, plumtree, ruby-on-rails, ror, custom-development, web, internet",46.11384,-64.773577,0.0,$,1.0,0.0,False,False,False
1070,Scavenja,San Francisco,USA,"scavenger-hunt, gaming, game, photo, picture, scavenja-com",37.780134,-122.396744,0.0,$,1.0,0.0,False,True,False
1071,webme,Erlangen,DEU,"page-builder, page-creator, site-builder, site-creator, website-builder, website-creator, homepage-baukasten, websitecreator, sitecreator, ajax, sitebuilder, website",49.596464,11.003518,0.0,$,1.0,0.0,False,False,False
1072,Mobilenobo,Nicosia,CYP,"send-video-to-mobile, mobile-content, mobile-affiliate, video-portal, web-video, mobile-video",35.1286571,33.3250705,0.0,$,1.0,0.0,False,False,False
1073,Blue Lava Technologies,Honolulu,USA,desktop-photo-management-software-mac-photos-sharing,21.309419,-157.86318,6010000.0,$,1.0,6010000.0,False,False,True
1076,Gorenje,Zagreb,HRV,"design, household-appliances",45.793899,15.961251,0.0,$,1.0,0.0,True,False,False
1077,Gorenje,Levallois-Perret,FRA,"design, household-appliances",48.896914,2.288335,0.0,$,1.0,0.0,True,False,False
1079,impara,Magdeburg,DEU,"virtual-world, learning, collaboration, computer-games",52.137784,11.642487,0.0,$,1.0,0.0,False,False,False
1080,MixMeister,Kirkland,USA,"music-software, djs, dj, music-mixes",47.704028,-122.210339,0.0,$,1.0,0.0,False,False,False
1081,Epocrates,San Mateo,USA,"health, software, health-care, mobile, online, clinical-reference, iphone, blackberry, palm, windows-mobile, point-of-care",37.544987,-122.291394,35000000.0,$,1.0,35000000.0,False,False,True
1082,Sea * Side Syndication,Miami Beach,USA,"environment, internet, media, education, sunscreen, sports, politics",25.788095,-80.141133,0.0,$,1.0,0.0,False,False,False
1083,Truviso,Foster City,USA,"analytics, business-intelligence, web-2-0, dynamic, data",37.561111,-122.270487,3000000.0,$,1.0,3000000.0,False,False,True
1084,Caspio,Mountain View,USA,"online-database, cloud, cloud-computing, web-database, database-publishing, paas, platform-as-a-service, saas, software-as-a-service, custom-apps",37.401165,-122.058128,0.0,$,1.0,0.0,False,False,False
1086,ByteShield,San Francisco,USA,"copy-protection, drm, digital-rights-management, illegal-copying, illegal, copying",37.800948,-122.447292,0.0,$,1.0,0.0,False,False,False
1087,Vimukti Tehnologies,Hyderabad,IND,"collaber, eclipse-plgin-development, collaboration-software, web2-0, groove-alternative, sharepoint, drupal-services, collaboration-tool",22.5850296,88.4001282,0.0,$,1.0,0.0,False,False,False
1089,Gigablast,Albuquerque,USA,"search, search-engine, internet-search, algorithmic-search",35.08133,-106.626718,0.0,$,1.0,0.0,False,False,False
1090,muzu tv,Dublin,IRL,web2ireland,53.341987,-6.262682,8000000.0,$,1.0,8000000.0,False,False,True
1091,muzu tv,London,GBR,web2ireland,51.513678,-0.13063,8000000.0,$,1.0,8000000.0,False,False,True
1092,muzu tv,New York,USA,web2ireland,40.757716,-73.972321,8000000.0,$,1.0,8000000.0,False,False,True
1094,Fraktal,Tartu,EST,"websiteeditor, sitecreator, edicy",58.380161,26.722616,0.0,$,1.0,0.0,False,False,False
1095,Blinkweb,Carmel,USA,"website-creation, free-website-creation, free-website, create-a-website",39.973067,-86.198436,0.0,$,1.0,0.0,False,False,False
1096,Comindwork,Kiev,UKR,"collaboration, project-management-software, distributed-intelligence, knowledge-work",50.474832,30.680651,0.0,$,1.0,0.0,False,False,False
1097,LiquidTalk,Chicago,USA,mobile-software-saas-enterprise,41.831001,-87.626918,2430000.0,$,1.0,2430000.0,False,False,True
1098,Extentech,Cupertino,USA,"web-spreadsheet, open-source-ajax-spreadsheet, spreadsheet-mashup-platform",37.764163,-122.469133,0.0,$,1.0,0.0,False,False,False
1099,Dexterra,Bothell,USA,"software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",47.802184,-122.196307,123000000.0,$,1.0,123000000.0,False,False,True
1100,Dexterra,"Toronto, Ontario",CAN,"software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",43.645702,-79.382594,123000000.0,$,1.0,123000000.0,False,False,True
1101,Dexterra,Cologne,DEU,"software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",50.911182,6.96106,123000000.0,$,1.0,123000000.0,False,False,True
1103,Dexterra,Redwood City,USA,"software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",37.512253,-122.201099,123000000.0,$,1.0,123000000.0,False,False,True
1104,Dexterra,"Reading, Berkshire",GBR,"software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",51.420766,-0.995684,123000000.0,$,1.0,123000000.0,False,False,True
1105,Dexterra,Sydney,AUS,"software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",-33.872864,151.207543,123000000.0,$,1.0,123000000.0,False,False,True
1106,Xpree,Redwood City,USA,"prediction-market, prediction-markets, software-as-a-service, innovation-market, innovation-markets",37.494561,-122.229097,0.0,$,1.0,0.0,False,False,False
1107,LookupPage,London,GBR,"reputation-management, online-identity, online-profile, professional-presence, web-presence",51.500446,-0.081486,0.0,$,1.0,0.0,False,False,False
1109,Dynamic50,London,GBR,"consultancy, web-development, web, internet, london, oxford, uk, merb, rails, ruby-on-rails",51.51781,-0.184358,0.0,$,1.0,0.0,False,False,False
1111,Continuum,West Newton,USA,"design, business-strategy, innovation-strategy, emerging-technology, technology-development",42.349239,-71.223834,0.0,$,1.0,0.0,True,False,False
1112,Continuum,Milano,ITA,"design, business-strategy, innovation-strategy, emerging-technology, technology-development",45.447302,9.215569,0.0,$,1.0,0.0,True,False,False
1115,Aldor Solutions,Plano,USA,"funeral, software, website, design, web-based, saas",33.010381,-96.705127,0.0,$,1.0,0.0,True,False,False
1116,FABINET,Leipzig,DEU,"promoting, innovative, idea, film, video, theater, internet, author, script, treatment, synopsis",51.318503,12.381492,0.0,$,1.0,0.0,False,False,False
1117,Biden PC,Pomona,USA,"computer-networking, computer-service, computer-upgrades, web-design",34.109193,-117.755169,0.0,$,1.0,0.0,True,False,False
1119,Switch2Health,North Brunswick,USA,"corporate-wellness, starbucks, employee-wellness, health, exercise, kids, activity, challenges, rewards, fun, games",40.400551,-74.428725,800000.0,$,1.0,800000.0,False,False,False
1120,Global Market Hub,Riverside,USA,"customer-acquisition, viral-marketing, inbound-outbound-marketing, close-loop-marketing, internet, social-media, blog, social-news, internet-marketing, inbound-internet-marketing, convert-prospects, leads, web-based-marketing, internet-sales",33.9829731,-117.3563596,0.0,$,1.0,0.0,False,False,False
1121,Wharton Website Design and Marketing,Mountain Home,USA,"internet-marketing, web-2-0, website-design",36.338746,-92.363837,0.0,$,1.0,0.0,True,False,False
1122,Devshop,"Ottawa, ON",CAN,"project-management, software-development, software, scheduling, risk-management-software",45.427672,-75.693788,280000.0,$,1.0,280000.0,False,False,False
1123,Lava Row,Des Moines,USA,"social-media, consulting, web-marketing-strategy, web-2-0, digital-media, new-media",41.589404,-93.612614,0.0,$,1.0,0.0,False,False,False
1128,VISUALPLANT,Los Gatos,USA,"internet-video, internet-video-platform, internet-media, internet-media-platform, social-media-platform, white-label-social-media, user-generated, white-label-social-media-platform, social-media-network, content-delivery-network, longtail, niche-content",40.738476,-73.998726,500000.0,$,1.0,500000.0,False,False,False
1129,Jibes,Utrecht,NLD,"mashup, info-2-0, enterprise-mashup, software",52.091381,5.148893,0.0,$,1.0,0.0,False,False,False
1131,Cascada Mobile,Toronto,CAN,"mobile, application, development, software, j2me, free",43.670233,-79.386755,0.0,$,1.0,0.0,False,False,False
1132,Ocean Online Group,Chicago,USA,"web-design-company, web-design-firm, chicago-web-design",41.886088,-87.624983,0.0,$,1.0,0.0,True,False,False
1133,Orixa Media,Paris,FRA,orixa-media-internet-search-marketing-google-yahoo-startup,48.856667,2.350987,0.0,$,1.0,0.0,False,False,False
1134,Vertex,Berwyn,USA,"tax-software, tax-solutions, tax-consulting, sap, oracle, communications-tax, payroll-tax, sales-tax, consumer-use-tax, vertex-o-series, income-tax",40.064599,-75.457245,0.0,$,1.0,0.0,False,False,False
1135,Vertex,Sarasota,USA,"tax-software, tax-solutions, tax-consulting, sap, oracle, communications-tax, payroll-tax, sales-tax, consumer-use-tax, vertex-o-series, income-tax",27.336943,-82.457332,0.0,$,1.0,0.0,False,False,False
1137,Preation,Durham,USA,"content-management-system, cms, website-cms, small-business, easy-to-use, non-technical-users, web-marketing, optimization, search-engine-optimization, automated, automation",35.914702,-78.902617,0.0,$,1.0,0.0,False,False,False
1138,Advorto,London,GBR,"applicant-tracking-system, erecruitment, recruitment-software",51.500395,-0.083743,0.0,$,1.0,0.0,False,False,False
1139,Colizer,San Diego,USA,"internet-marketing, web-development, local-search, online-advertising",32.953441,-117.230732,120000.0,$,1.0,120000.0,False,False,False
1140,Cherwell Software,Colorado Springs,USA,"integrated-service-management, helpdesk, help-desk, service-desk, itil-help-desk, itil-service-desk, change-management-software, on-demand-help-desk, on-demand-it-service-management, software-as-a-service, saas-help-desk",39.010667,-104.81628,25000000.0,$,1.0,25000000.0,False,False,True
1141,GenArts,Cambridge,USA,"special-effects, visual-effects, software, vfx, editing, motion-graphics",42.369007,-71.110276,22400000.0,$,1.0,22400000.0,False,False,True
1142,SingleHop,Chicago,USA,"web-hosting, iaas, infrastructure-as-a-service, data-centers, cloud-computing, cloud-hosting",41.877867,-87.634781,27500000.0,$,1.0,27500000.0,False,False,True
1143,Vanu,Cambridge,USA,"software-radio, femtocell",42.362993,-71.086596,42200000.0,$,1.0,42200000.0,False,False,True
1144,Code71,Glen Allen,USA,"agile, scrum, saas, ruby-on-rails, custom-software-development, offshore, -net, java, cloud-computing",37.665173,-77.587267,1000000.0,$,1.0,1000000.0,False,False,False
1145,Code71,Dhanmondi,BGD,"agile, scrum, saas, ruby-on-rails, custom-software-development, offshore, -net, java, cloud-computing",23.743156,90.379976,1000000.0,$,1.0,1000000.0,False,False,False
1146,Honesty Online,Bethesda,USA,"identity, background-checks, security, internet-dating, employment",38.984881,-77.092694,0.0,$,1.0,0.0,False,False,False
1147,Hands-On Mobile,San Francisco,USA,"mobile, games, guitar-hero",37.775196,-122.419204,30000000.0,$,1.0,30000000.0,False,False,True
1148,Talance,Woburn,USA,"nonprofit, synagogue, church, website-creator, drupal, open-source, social-publishing, social-media, cms, online-learning",42.526495,-71.189337,0.0,$,1.0,0.0,False,False,False
1149,Coomer Media Group,Richmond,USA,new-media-development-company--flash-based-website-design--broadcast-and-motion-graphics-package-design,37.747342,-84.294064,0.0,$,1.0,0.0,True,False,False
1150,QlikTech,Radnor,USA,"bi, business-intelligence, software, analytics, dashboards, reporting",40.037578,-75.366299,12500000.0,$,1.0,12500000.0,False,False,True
1152,Indextools,Budapest,HUN,"web-analytics, bid-management",47.540152,19.090902,0.0,$,1.0,0.0,False,False,False
1153,Indextools,New York,USA,"web-analytics, bid-management",40.731373,-74.008584,0.0,$,1.0,0.0,False,False,False
1154,Coremetrics,San Mateo,USA,"web-analytics, optimization",37.55873,-122.27992,91000000.0,$,1.0,91000000.0,False,False,True
1157,Coremetrics,Vincennes,FRA,"web-analytics, optimization",48.843399,2.428526,91000000.0,$,1.0,91000000.0,False,False,True
1158,Coremetrics,Melbourne,AUS,"web-analytics, optimization",-37.814541,144.9705,91000000.0,$,1.0,91000000.0,False,False,True
1159,Sportstation,Amersham,GBR,"sports, build-website, grassroots, team, clubs",51.678254,-0.572355,0.0,$,1.0,0.0,False,False,False
1161,Cynapse,Wilmington,USA,"collaboration, productivity, knowledge-managment, real-time-collaboration, instant-messaging, open-source, intranets, collaboration-software, document-management, enterprise-content-management",39.786948,-75.485407,0.0,$,1.0,0.0,False,False,False
1162,Gizj,Bergamo,ITA,"web-2-0, content, aggregator, feeds, rss, digest, ajax",45.677288,9.678519,0.0,$,1.0,0.0,False,False,False
1165,IBTgames,Dhaka,BGD,"social-applications, social-gaming, sports, casual-gaming",23.797333,90.401432,25000.0,$,1.0,25000.0,False,True,False
1166,IBTgames,Worcester,USA,"social-applications, social-gaming, sports, casual-gaming",42.23988,-71.839344,25000.0,$,1.0,25000.0,False,True,False
1167,Instil Software,Belfast,GBR,"software, training, java, enterprise, osgi, eclipse, rcp, web",54.597233,-5.87908,0.0,$,1.0,0.0,False,False,False
1169,WebMedic,Delft,NLD,"cms, content-management, website, blog, webdesign, smb, small-business, webservice",52.004819,4.35927,0.0,$,1.0,0.0,True,False,False
1170,Gateway TechnoLabs Pvt Ltd,Ahmedabad,IND,"offshore-software, outsoucing-software, custom, -net, java, php, flex, flash, joomla, wordpress, ms-dynamics, sharepoint, ms-nav",22.375372,70.968241,0.0,$,1.0,0.0,False,False,False
1171,Carbonetworks,San Francisco,USA,"global-warming, climate-change, carbon-sequestration, emissions-management-software, carbon-offsets, carbon-credits, carbon-trading, ehs, carbon-networks, emissions-trading",37.805289,-122.404448,5000000.0,$,1.0,5000000.0,False,False,True
1172,Minted,San Francisco,USA,"crowd-sourcing, design, art, stationery, ecommerce",37.797435,-122.403175,52700000.0,$,1.0,52700000.0,True,False,True
1173,Media Lantern,New London,USA,marketing-advertising-content-management-e-commerce-site-design-implementation,41.354796,-72.097348,250000.0,$,1.0,250000.0,True,False,False
1175,Xavier Media,Vaja,SWE,"domain-names, web-hosting, blogging, webmasters, web-tools",62.9707045,17.6978057,0.0,$,1.0,0.0,False,False,False
1176,Xavier Media,Miami,USA,"domain-names, web-hosting, blogging, webmasters, web-tools",25.8235041,-80.3101684,0.0,$,1.0,0.0,False,False,False
1177,Xavier Media,Stockholm,SWE,"domain-names, web-hosting, blogging, webmasters, web-tools",59.3070055,18.0817192,0.0,$,1.0,0.0,False,False,False
1178,Appirio,San Francisco,USA,"saas, on-demand, software, cloud-computing",37.5552776,-122.2997532,80700000.0,$,1.0,80700000.0,False,False,True
1179,84ideas,Hyderabad,IND,"consulting, web-2-0, startups, strategy, ideas",17.385044,78.486671,0.0,$,1.0,0.0,False,False,False
1180,K3 Media,Montreal,CAN,"web-2-0, php, cms, applications, internet-marketing, seo",45.50306,-73.556133,0.0,$,1.0,0.0,False,False,False
1181,Avidian Technologies,Redmond,USA,"crm, contact-management, sales-software, sales-tools, software, outlook, customer-relationship-management",47.628895,-122.138507,0.0,$,1.0,0.0,False,False,False
1182,I-COM,Manchester,GBR,"internet, search-engine-optimisation, seo, search-engine-marketing, web-design, web-development",53.385028,-2.354238,0.0,$,1.0,0.0,True,False,False
1183,RemakeHealth,Sunnyvale,USA,healthcare-radiology-medical-web-services-shopping,37.384239,-122.012475,0.0,$,1.0,0.0,False,False,False
1184,Qovax,Agoura Hills,USA,"startup, software, web-design, web-services, investment-software, investment",34.146149,-118.761265,0.0,$,1.0,0.0,True,False,False
1186,Cklear,,GBR,financial-trading-software,52.8525751,0.1726251,0.0,$,1.0,0.0,False,False,False
